,playlist_id,track_id,track_name,track_external_urls,release_date,artist_name,relevance
341,3IRnNJYzErcSzEXxu2Y1NX,4aOAtGkjJyC9JTSINiZrxv,003 - und der Karpatenhund - Teil 07,https://open.spotify.com/track/4aOAtGkjJyC9JTSINiZrxv,,Die drei ???,20.0
342,3IRnNJYzErcSzEXxu2Y1NX,6VT0oWvNMdZ6Qxf6Zma9M5,003 - und der Karpatenhund - Teil 08,https://open.spotify.com/track/6VT0oWvNMdZ6Qxf6Zma9M5,,Die drei ???,20.0
343,3IRnNJYzErcSzEXxu2Y1NX,6DdNAotUrZJ6DfBDDuGP8f,003 - und der Karpatenhund - Teil 09,https://open.spotify.com/track/6DdNAotUrZJ6DfBDDuGP8f,,Die drei ???,20.0
344,3IRnNJYzErcSzEXxu2Y1NX,2TUuXouyCZ7r9mmfRiqSEZ,003 - und der Karpatenhund - Teil 10,https://open.spotify.com/track/2TUuXouyCZ7r9mmfRiqSEZ,,Die drei ???,20.0
345,3IRnNJYzErcSzEXxu2Y1NX,3ljiwVq4jcFSzh0OBYQeGN,003 - und der Karpatenhund - Teil 11,https://open.spotify.com/track/3ljiwVq4jcFSzh0OBYQeGN,,Die drei ???,20.0
346,3IRnNJYzErcSzEXxu2Y1NX,7CSCsG89KC1aRYkpkLLVvB,003 - und der Karpatenhund - Teil 12,https://open.spotify.com/track/7CSCsG89KC1aRYkpkLLVvB,,Die drei ???,20.0
347,3IRnNJYzErcSzEXxu2Y1NX,5hP3JsFDSXiXuqXVafIOjF,003 - und der Karpatenhund - Teil 13,https://open.spotify.com/track/5hP3JsFDSXiXuqXVafIOjF,,Die drei ???,20.0
348,3IRnNJYzErcSzEXxu2Y1NX,2uqB9lgsqfg4yDXTjY0Xnk,003 - und der Karpatenhund - Teil 14,https://open.spotify.com/track/2uqB9lgsqfg4yDXTjY0Xnk,,Die drei ???,20.0
349,3IRnNJYzErcSzEXxu2Y1NX,2UAHnou6RkV6EwBgtPUGqN,003 - und der Karpatenhund - Teil 15,https://open.spotify.com/track/2UAHnou6RkV6EwBgtPUGqN,,Die drei ???,20.0
350,3IRnNJYzErcSzEXxu2Y1NX,6W31TsLb3dgm2wRjLitq9q,003 - und der Karpatenhund - Teil 16,https://open.spotify.com/track/6W31TsLb3dgm2wRjLitq9q,,Die drei ???,20.0
351,3IRnNJYzErcSzEXxu2Y1NX,2PX4Z5fBiH4rKFLeUCqqnu,003 - und der Karpatenhund - Teil 17,https://open.spotify.com/track/2PX4Z5fBiH4rKFLeUCqqnu,,Die drei ???,20.0
352,3IRnNJYzErcSzEXxu2Y1NX,4gO6jaysjM1cWVGTHaTomf,003 - und der Karpatenhund - Teil 18,https://open.spotify.com/track/4gO6jaysjM1cWVGTHaTomf,,Die drei ???,20.0
353,3IRnNJYzErcSzEXxu2Y1NX,5zAh5dySFntme3IloOiard,003 - und der Karpatenhund - Teil 19,https://open.spotify.com/track/5zAh5dySFntme3IloOiard,,Die drei ???,20.0
354,1uNj91vKo7JPMaTP6CpU6F,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,,ABBA,1525.0
355,1uNj91vKo7JPMaTP6CpU6F,3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,,ABBA,1063.0
356,1uNj91vKo7JPMaTP6CpU6F,3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,https://open.spotify.com/track/3oEkrIfXfSh9zGnE7eBzSV,,ABBA,355.0
357,1uNj91vKo7JPMaTP6CpU6F,2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,https://open.spotify.com/track/2TxCwUlqaOH3TIyJqGgR91,,ABBA,589.0
358,1uNj91vKo7JPMaTP6CpU6F,4euAGZTszWPrriggYK0HG9,Lay All Your Love On Me,https://open.spotify.com/track/4euAGZTszWPrriggYK0HG9,,ABBA,413.0
359,1uNj91vKo7JPMaTP6CpU6F,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,https://open.spotify.com/track/5BckPAYcKEJuYs1eV1BHHe,,ABBA,364.0
360,1uNj91vKo7JPMaTP6CpU6F,0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,https://open.spotify.com/track/0J2p4KYdr6Mg4ET6JPlbe1,,ABBA,266.0
361,1uNj91vKo7JPMaTP6CpU6F,762B4bOcXF7I2Y8UlKTyTy,Chiquitita,https://open.spotify.com/track/762B4bOcXF7I2Y8UlKTyTy,,ABBA,303.0
362,1uNj91vKo7JPMaTP6CpU6F,3Dy4REq8O09IlgiwuHQ3sk,Waterloo,https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk,,ABBA,317.0
363,1uNj91vKo7JPMaTP6CpU6F,17OqI90oTFZ3J8PVu6j07V,Voulez-Vous,https://open.spotify.com/track/17OqI90oTFZ3J8PVu6j07V,,ABBA,225.0
364,1uNj91vKo7JPMaTP6CpU6F,6TvxPS4fj4LUdjw2es4g21,Slipping Through My Fingers,https://open.spotify.com/track/6TvxPS4fj4LUdjw2es4g21,,ABBA,187.0
365,1uNj91vKo7JPMaTP6CpU6F,3lKN03PDeBnXZS7sDukRBt,"Money, Money, Money",https://open.spotify.com/track/3lKN03PDeBnXZS7sDukRBt,,ABBA,192.0
366,1uNj91vKo7JPMaTP6CpU6F,4BM8yJ0PzBi2ZewpMTOxtx,Fernando,https://open.spotify.com/track/4BM8yJ0PzBi2ZewpMTOxtx,,ABBA,139.0
367,1uNj91vKo7JPMaTP6CpU6F,2245x0g1ft0HC7sf79zbYN,Lay All Your Love On Me,https://open.spotify.com/track/2245x0g1ft0HC7sf79zbYN,,ABBA,168.0
368,1uNj91vKo7JPMaTP6CpU6F,5pMmWfuL0FTGshYt7HVJ8P,SOS,https://open.spotify.com/track/5pMmWfuL0FTGshYt7HVJ8P,,ABBA,75.0
369,1uNj91vKo7JPMaTP6CpU6F,29FNeqjOV2kPWGS55qhtGB,"Money, Money, Money",https://open.spotify.com/track/29FNeqjOV2kPWGS55qhtGB,,ABBA,104.0
370,1uNj91vKo7JPMaTP6CpU6F,1PtJclc46wTk367PlsU6Uj,I Have A Dream,https://open.spotify.com/track/1PtJclc46wTk367PlsU6Uj,,ABBA,38.0
371,1uNj91vKo7JPMaTP6CpU6F,08GOw3NsrJ0LsCCeyqzt3b,Thank You For The Music,https://open.spotify.com/track/08GOw3NsrJ0LsCCeyqzt3b,,ABBA,70.0
372,1uNj91vKo7JPMaTP6CpU6F,1rMfDvE2C8ne8UZj847rKM,Dancing Queen,https://open.spotify.com/track/1rMfDvE2C8ne8UZj847rKM,,ABBA,45.0
373,1uNj91vKo7JPMaTP6CpU6F,6hHXft1nFyvfVv6UoRToPZ,Our Last Summer,https://open.spotify.com/track/6hHXft1nFyvfVv6UoRToPZ,,ABBA,99.0
374,1uNj91vKo7JPMaTP6CpU6F,0x5BKBAcia1th7UzcoHnD1,"I Do, I Do, I Do, I Do, I Do",https://open.spotify.com/track/0x5BKBAcia1th7UzcoHnD1,,ABBA,56.0
375,1uNj91vKo7JPMaTP6CpU6F,1lDo24S34NvI1pAg7Oxldc,The Name Of The Game,https://open.spotify.com/track/1lDo24S34NvI1pAg7Oxldc,,ABBA,38.0
376,1uNj91vKo7JPMaTP6CpU6F,6zk4lFEYIWs1UZZ03NVetT,When I Kissed The Teacher,https://open.spotify.com/track/6zk4lFEYIWs1UZZ03NVetT,,ABBA,48.0
377,1uNj91vKo7JPMaTP6CpU6F,1zZLRpTzRTqPQ7G7uxYI9Y,Angeleyes,https://open.spotify.com/track/1zZLRpTzRTqPQ7G7uxYI9Y,,ABBA,16.0
378,1uNj91vKo7JPMaTP6CpU6F,45EaIq9lKyoQxxTjFkiGbl,Does Your Mother Know,https://open.spotify.com/track/45EaIq9lKyoQxxTjFkiGbl,,ABBA,23.0
379,1uNj91vKo7JPMaTP6CpU6F,4VR8erwUal5AIAhX4aBkhv,"Knowing Me, Knowing You",https://open.spotify.com/track/4VR8erwUal5AIAhX4aBkhv,,ABBA,28.0
380,1uNj91vKo7JPMaTP6CpU6F,3R47KOuGuGvmoeQqbODPa3,If It Wasn't For The Nights,https://open.spotify.com/track/3R47KOuGuGvmoeQqbODPa3,,ABBA,45.0
381,1uNj91vKo7JPMaTP6CpU6F,1JnHZagDFvrT2lx4QovSOo,"Andante, Andante",https://open.spotify.com/track/1JnHZagDFvrT2lx4QovSOo,,ABBA,33.0
382,1uNj91vKo7JPMaTP6CpU6F,0ymYtcrJsfwI4y5Zdsj0WB,Hasta Manana,https://open.spotify.com/track/0ymYtcrJsfwI4y5Zdsj0WB,,ABBA,32.0
383,1uNj91vKo7JPMaTP6CpU6F,5fmvZgUFuUq1SnzT3S6y4o,Ring Ring - English Version,https://open.spotify.com/track/5fmvZgUFuUq1SnzT3S6y4o,,ABBA,32.0
384,1uNj91vKo7JPMaTP6CpU6F,4AsvGVDWs16fqIiIdDzyvX,Happy New Year,https://open.spotify.com/track/4AsvGVDWs16fqIiIdDzyvX,,ABBA,16.0
385,1uNj91vKo7JPMaTP6CpU6F,35iCSlFxyiawRBUOtQAkeT,Summer Night City,https://open.spotify.com/track/35iCSlFxyiawRBUOtQAkeT,,ABBA,26.0
386,1uNj91vKo7JPMaTP6CpU6F,5boJKR3VLBW0dc5167wKDE,Head Over Heels,https://open.spotify.com/track/5boJKR3VLBW0dc5167wKDE,,ABBA,15.0
387,1uNj91vKo7JPMaTP6CpU6F,43T696K5X1s1mtxIuuUvvz,When All Is Said And Done,https://open.spotify.com/track/43T696K5X1s1mtxIuuUvvz,,ABBA,13.0
388,1uNj91vKo7JPMaTP6CpU6F,7qbQFKgGOxk7aoCBGwLZuA,"My Love, My Life",https://open.spotify.com/track/7qbQFKgGOxk7aoCBGwLZuA,,ABBA,24.0
389,1uNj91vKo7JPMaTP6CpU6F,3ddxe0WYUpNPtSnHgQOad5,I Still Have Faith In You,https://open.spotify.com/track/3ddxe0WYUpNPtSnHgQOad5,,ABBA,16.0
390,1uNj91vKo7JPMaTP6CpU6F,6zgtBUEkAfilJ2YEOvNexR,One Of Us,https://open.spotify.com/track/6zgtBUEkAfilJ2YEOvNexR,,ABBA,14.0
391,1uNj91vKo7JPMaTP6CpU6F,2dnR7o8cm9798o6KPsopki,On And On And On,https://open.spotify.com/track/2dnR7o8cm9798o6KPsopki,,ABBA,12.0
392,1uNj91vKo7JPMaTP6CpU6F,6W26h4KbGUnEaav5VWIyJm,The Day Before You Came,https://open.spotify.com/track/6W26h4KbGUnEaav5VWIyJm,,ABBA,18.0
393,1uNj91vKo7JPMaTP6CpU6F,46OKHucGhjhskazqD8tKnH,When You Danced With Me,https://open.spotify.com/track/46OKHucGhjhskazqD8tKnH,,ABBA,10.0
394,1uNj91vKo7JPMaTP6CpU6F,32SHYXEJZkpsnJkcggucM0,That's Me,https://open.spotify.com/track/32SHYXEJZkpsnJkcggucM0,,ABBA,13.0
395,1uNj91vKo7JPMaTP6CpU6F,3ZqqHOM10rD7y3G6bxDXTv,Just A Notion,https://open.spotify.com/track/3ZqqHOM10rD7y3G6bxDXTv,,ABBA,11.0
396,1uNj91vKo7JPMaTP6CpU6F,1vLPyotXnRlM2EJIHK16LW,Little Things,https://open.spotify.com/track/1vLPyotXnRlM2EJIHK16LW,,ABBA,12.0
397,1uNj91vKo7JPMaTP6CpU6F,4JzJihuvIlhaYqSUNNJGBl,Me And I,https://open.spotify.com/track/4JzJihuvIlhaYqSUNNJGBl,,ABBA,15.0
398,1uNj91vKo7JPMaTP6CpU6F,3MsQJQPi172pXgXcYGlenx,Under Attack,https://open.spotify.com/track/3MsQJQPi172pXgXcYGlenx,,ABBA,14.0
399,1uNj91vKo7JPMaTP6CpU6F,4lC9s3vwDa16w2G33KfF9C,The Visitors,https://open.spotify.com/track/4lC9s3vwDa16w2G33KfF9C,,ABBA,11.0
400,1uNj91vKo7JPMaTP6CpU6F,6GwEXzeLKORRKjmKDHfyUp,So Long,https://open.spotify.com/track/6GwEXzeLKORRKjmKDHfyUp,,ABBA,13.0
401,1uNj91vKo7JPMaTP6CpU6F,5jfZEsdQMAaoeDLib5rLu4,Bang-A-Boomerang,https://open.spotify.com/track/5jfZEsdQMAaoeDLib5rLu4,,ABBA,13.0
402,1uNj91vKo7JPMaTP6CpU6F,69OmpIXN0WPreDYxoFwlYC,Eagle - Long Version,https://open.spotify.com/track/69OmpIXN0WPreDYxoFwlYC,,ABBA,12.0
403,1uNj91vKo7JPMaTP6CpU6F,1OC16r1BdQO6hK2iqmvwXF,Keep An Eye On Dan,https://open.spotify.com/track/1OC16r1BdQO6hK2iqmvwXF,,ABBA,10.0
404,487jKTFqWhs6b0AEUz0WpX,6NIJqFHB5cHAn064JCP7Li,Move,https://open.spotify.com/track/6NIJqFHB5cHAn064JCP7Li,,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",430.0
405,487jKTFqWhs6b0AEUz0WpX,5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),https://open.spotify.com/track/5nPbKG04fhLkIAjcPFaZq7,,"HUGEL, Topic, Arash, Daecolm",2105.0
406,487jKTFqWhs6b0AEUz0WpX,480j122Gpi252OIfy4SNzm,Yamore,https://open.spotify.com/track/480j122Gpi252OIfy4SNzm,,"MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora",743.0
407,487jKTFqWhs6b0AEUz0WpX,73YTJNeXISV9QHMG82ZrwP,Say What,https://open.spotify.com/track/73YTJNeXISV9QHMG82ZrwP,,"Rampa, Adam Port, &ME, chuala, Keinemusik",223.0
408,487jKTFqWhs6b0AEUz0WpX,2nljjiWhzVIugb5vgEMQQk,My Love (2024),https://open.spotify.com/track/2nljjiWhzVIugb5vgEMQQk,,"Alex Wann, Route 94, Jess Glynne",513.0
409,487jKTFqWhs6b0AEUz0WpX,0WS1qLcXKsCGt5e3dqq30S,Forever (feat. Malou & Yuna),https://open.spotify.com/track/0WS1qLcXKsCGt5e3dqq30S,,"HUGEL, Diplo, Malou, Yuna",772.0
410,487jKTFqWhs6b0AEUz0WpX,0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,https://open.spotify.com/track/0xoYZ45fgTfyQYREZPN7Sa,,"Disclosure, Eliza Doolittle, Rivo",1610.0
411,487jKTFqWhs6b0AEUz0WpX,1k2OaUl9NGaBA4wa3Ommvc,Shine Like Stars,https://open.spotify.com/track/1k2OaUl9NGaBA4wa3Ommvc,,Benji,362.0
412,487jKTFqWhs6b0AEUz0WpX,14e2ob5d6fW1TTn5ZlXF5N,Si Ai - Marshmello & UKAY Remix,https://open.spotify.com/track/14e2ob5d6fW1TTn5ZlXF5N,,"Tayna, Marshmello, UKAY",141.0
413,487jKTFqWhs6b0AEUz0WpX,0r3nMF80NSIuPIxeod4aoG,Beso (Fruta Fresca),https://open.spotify.com/track/0r3nMF80NSIuPIxeod4aoG,,"Wakyin, Carlos Vives",543.0
414,487jKTFqWhs6b0AEUz0WpX,3wlEt7tgbcyowpdlcnCwfz,Sauti,https://open.spotify.com/track/3wlEt7tgbcyowpdlcnCwfz,,"Francis Mercier, Faul & Wad, African Children's Choir",359.0
415,487jKTFqWhs6b0AEUz0WpX,5QwJtoSfJqEPHlNCm46uex,A Gira,https://open.spotify.com/track/5QwJtoSfJqEPHlNCm46uex,,unfazed,389.0
417,487jKTFqWhs6b0AEUz0WpX,4Qo9UFzbsp5avmUs6Okpl6,Gabriel,https://open.spotify.com/track/4Qo9UFzbsp5avmUs6Okpl6,,"Hydawai, CMC$, Benji",172.0
418,487jKTFqWhs6b0AEUz0WpX,2KVAO2OAH6a9Tr2DqYL65g,CORAÇAO - 20th Anniversary Mix,https://open.spotify.com/track/2KVAO2OAH6a9Tr2DqYL65g,,"Jerry Ropero, HUGEL, Mijangos, Jesús Fernández",323.0
419,487jKTFqWhs6b0AEUz0WpX,0dgdDB39uUoC8WICmTE2U8,No Bad Vibes,https://open.spotify.com/track/0dgdDB39uUoC8WICmTE2U8,,"Jazzy, KILIMANJARO",579.0
420,487jKTFqWhs6b0AEUz0WpX,7qrnsZLQIjYljtyWUkmZNa,Muhuuuuu,https://open.spotify.com/track/7qrnsZLQIjYljtyWUkmZNa,,"Lazare, ADDAM (BE)",170.0
421,487jKTFqWhs6b0AEUz0WpX,6sgYrldk8IdtSERq4eGZj1,Life Is Simple (Move Your Body) [Feat Salomé Das],https://open.spotify.com/track/6sgYrldk8IdtSERq4eGZj1,,"Maesic, Marshall Jefferson, Salomé Das",149.0
422,487jKTFqWhs6b0AEUz0WpX,0vBqDdVYnqGAD41TsizN73,Baille,https://open.spotify.com/track/0vBqDdVYnqGAD41TsizN73,,ERIICE,505.0
423,487jKTFqWhs6b0AEUz0WpX,1JKo6V7VgO6MM2uj7iVkHh,Jump,https://open.spotify.com/track/1JKo6V7VgO6MM2uj7iVkHh,,Levi,373.0
424,487jKTFqWhs6b0AEUz0WpX,7IQDLhMpgQ23GIHh550TT9,Another Life - Marten Lou Remix,https://open.spotify.com/track/7IQDLhMpgQ23GIHh550TT9,,"Naomi Sharon, Marten Lou",161.0
425,487jKTFqWhs6b0AEUz0WpX,5ZUIPLoTLJZrPQh2kFZEUM,Addicted,https://open.spotify.com/track/5ZUIPLoTLJZrPQh2kFZEUM,,"Zerb, The Chainsmokers, Ink",1000.0
426,487jKTFqWhs6b0AEUz0WpX,1aRd5tMVhiRyMJLmSOg2IF,The Boy Is Mine,https://open.spotify.com/track/1aRd5tMVhiRyMJLmSOg2IF,,"James Mac, Vall, Rosalie",404.0
427,487jKTFqWhs6b0AEUz0WpX,4HDC7Mo6uLTujRvHymiXDf,Mwaki,https://open.spotify.com/track/4HDC7Mo6uLTujRvHymiXDf,,"Zerb, Sofiya Nzau",267.0
428,487jKTFqWhs6b0AEUz0WpX,0cgODPSGPfVKvJ3ZarsK70,La Verdolaga (feat. Totó La Momposina),https://open.spotify.com/track/0cgODPSGPfVKvJ3ZarsK70,,"HUGEL, Totó La Momposina",186.0
429,487jKTFqWhs6b0AEUz0WpX,4kar5EtR271EvY3FIFsnJP,Makeda,https://open.spotify.com/track/4kar5EtR271EvY3FIFsnJP,,Alice DiMar,98.0
430,487jKTFqWhs6b0AEUz0WpX,49GpUfc9M09eGET6yBJUAj,Gorah,https://open.spotify.com/track/49GpUfc9M09eGET6yBJUAj,,"Nitefreak, Emmanuel Jal",350.0
431,487jKTFqWhs6b0AEUz0WpX,02YMpD1xbZZzpZbuZNvmD7,Sideways,https://open.spotify.com/track/02YMpD1xbZZzpZbuZNvmD7,,"Gordo, Drake",332.0
432,487jKTFqWhs6b0AEUz0WpX,2GwQ33xxkI5sVy8JOcMRVg,Lap of Gods (feat. Sam Welch),https://open.spotify.com/track/2GwQ33xxkI5sVy8JOcMRVg,,"Benji, Sam Welch",78.0
433,487jKTFqWhs6b0AEUz0WpX,2BUL7sF7y5oBYUQarVCukR,Pasilda - Knee Deep Mix,https://open.spotify.com/track/2BUL7sF7y5oBYUQarVCukR,,"Afro Medusa, Knee Deep",224.0
434,487jKTFqWhs6b0AEUz0WpX,5KTZgG84bKFGm53lhLtTqc,Mwaki,https://open.spotify.com/track/5KTZgG84bKFGm53lhLtTqc,,"Zerb, Sofiya Nzau",723.0
435,487jKTFqWhs6b0AEUz0WpX,5hJcyuLIlIpOTDHtVeoh9S,Ethnica (Pasilda),https://open.spotify.com/track/5hJcyuLIlIpOTDHtVeoh9S,,"Nico de Andrea, Vanetty, Afro Medusa",72.0
436,487jKTFqWhs6b0AEUz0WpX,1NKjc6bRHutPoaVtYclFC3,Your Body,https://open.spotify.com/track/1NKjc6bRHutPoaVtYclFC3,,Marten Lou,315.0
437,487jKTFqWhs6b0AEUz0WpX,66tTks0fdZ1t8Ux7SF0yrZ,Weyu,https://open.spotify.com/track/66tTks0fdZ1t8Ux7SF0yrZ,,"Lucas Estrada, Lenji, Amadi Blue",223.0
438,487jKTFqWhs6b0AEUz0WpX,1P9ZF3ZxRWNTDgJkZOgkI9,Famax - Edit,https://open.spotify.com/track/1P9ZF3ZxRWNTDgJkZOgkI9,,RAFFA GUIDO,461.0
439,487jKTFqWhs6b0AEUz0WpX,2jxJzUWxqX2fnQTD9lmi2x,Papi (Bhabi),https://open.spotify.com/track/2jxJzUWxqX2fnQTD9lmi2x,,Eden Shalev,132.0
440,487jKTFqWhs6b0AEUz0WpX,4ae7kOsYM7CQqljNqMQ4lN,Peru - Peace Control Remix,https://open.spotify.com/track/4ae7kOsYM7CQqljNqMQ4lN,,"Fireboy DML, Peace Control",196.0
441,487jKTFqWhs6b0AEUz0WpX,60udDsJRykIoU3NEkIxQhR,More Amor Por Favor,https://open.spotify.com/track/60udDsJRykIoU3NEkIxQhR,,Dylan Linde,70.0
442,487jKTFqWhs6b0AEUz0WpX,1Rh8OSTma2g6BdfBYXiTrq,Nothing On Me,https://open.spotify.com/track/1Rh8OSTma2g6BdfBYXiTrq,,"Maz, APACHE (FR), MAXI MERAKI, Tabia",218.0
443,487jKTFqWhs6b0AEUz0WpX,6CqPGAoMqPoOGCfxSKuKtC,This Is My Life - Bontan Remix,https://open.spotify.com/track/6CqPGAoMqPoOGCfxSKuKtC,,"HoneyLuv, Roland Clark, Bontan",106.0
444,487jKTFqWhs6b0AEUz0WpX,5JIC3AqDuyFtva4oExpNcx,Believe,https://open.spotify.com/track/5JIC3AqDuyFtva4oExpNcx,,Super Flu,95.0
445,487jKTFqWhs6b0AEUz0WpX,1uocWi1fMR0GHOJQNGU0Bi,RUMBLE,https://open.spotify.com/track/1uocWi1fMR0GHOJQNGU0Bi,,RUSH AVENUE,94.0
446,487jKTFqWhs6b0AEUz0WpX,3ZbWQHFEZGl77HC2a3berD,Baiana - Radio Edit,https://open.spotify.com/track/3ZbWQHFEZGl77HC2a3berD,,Space Motion,115.0
447,487jKTFqWhs6b0AEUz0WpX,1MLxfMNuBOYnCbZDMhb1Zl,Hey Hey - Jack Back Remix,https://open.spotify.com/track/1MLxfMNuBOYnCbZDMhb1Zl,,"Dennis Ferrer, Jack Back, David Guetta",111.0
448,487jKTFqWhs6b0AEUz0WpX,5urzAWsnWOGUb6n9wC1mSj,Man on a Bench (Um Um Um),https://open.spotify.com/track/5urzAWsnWOGUb6n9wC1mSj,,ConKi,260.0
449,487jKTFqWhs6b0AEUz0WpX,6PK96Y20GrGeiU8yptYGfl,Yumi - edit,https://open.spotify.com/track/6PK96Y20GrGeiU8yptYGfl,,Notre Dame,78.0
450,487jKTFqWhs6b0AEUz0WpX,49wEdWGkL2CcOrXEKklXtJ,Milkshake 20 - Alex Wann Remix,https://open.spotify.com/track/49wEdWGkL2CcOrXEKklXtJ,,"Kelis, Alex Wann",243.0
451,487jKTFqWhs6b0AEUz0WpX,4b7akpitIiR9vJOiLbi06c,Baddie,https://open.spotify.com/track/4b7akpitIiR9vJOiLbi06c,,"Tom Enzy, Lucas Estrada, Tanaka",99.0
452,487jKTFqWhs6b0AEUz0WpX,41TZ7YP0hzQLnZ3pL0x7uz,Banho de Folhas - Maz Remix,https://open.spotify.com/track/41TZ7YP0hzQLnZ3pL0x7uz,,"Luedji Luna, Maz",193.0
453,487jKTFqWhs6b0AEUz0WpX,5XlPOZNYfOZK7mEc6T450x,Halele - Alex Wann Remix,https://open.spotify.com/track/5XlPOZNYfOZK7mEc6T450x,,"&friends, Samuel Cosmic, Oluwadamvic, Alex Wann",90.0
454,487jKTFqWhs6b0AEUz0WpX,7x0RIQjVXoCyapWthlRG69,It's Not Right - Radio Edit,https://open.spotify.com/track/7x0RIQjVXoCyapWthlRG69,,"Gianni Romano, Emanuele Esposito, Helen Tesfazghi",82.0
455,487jKTFqWhs6b0AEUz0WpX,4LRAxZ4t3Z4HnCl7Ff6g9Q,Show Me The Way,https://open.spotify.com/track/4LRAxZ4t3Z4HnCl7Ff6g9Q,,"Lucas Estrada, Besomorph, Jaimes",147.0
456,487jKTFqWhs6b0AEUz0WpX,6tE5zuD7eC7cV2O1IyjRLX,Anchor Point,https://open.spotify.com/track/6tE5zuD7eC7cV2O1IyjRLX,,"Ahmed Spins, Stevo Atambire",330.0
457,487jKTFqWhs6b0AEUz0WpX,57e5ib2PnvuiaTvaI4jGDp,Premier Gaou - Nitefreak Remix,https://open.spotify.com/track/57e5ib2PnvuiaTvaI4jGDp,,"Francis Mercier, Magic System, Nitefreak",253.0
458,487jKTFqWhs6b0AEUz0WpX,2XO3e2an4hrrEHsUU6zje3,Mind and Body,https://open.spotify.com/track/2XO3e2an4hrrEHsUU6zje3,,"Mannymore, feva., Orfa",47.0
459,487jKTFqWhs6b0AEUz0WpX,1kEdYirmW9IZ4R4QFaPvpE,Disappear,https://open.spotify.com/track/1kEdYirmW9IZ4R4QFaPvpE,,"THEMBA, Nico de Andrea, Tasan",63.0
460,487jKTFqWhs6b0AEUz0WpX,28YQJfxcZyuvdsNrDLDbik,Skill Of Love,https://open.spotify.com/track/28YQJfxcZyuvdsNrDLDbik,,"Alex Wann, Shimza",57.0
461,487jKTFqWhs6b0AEUz0WpX,4UHPdV0a90USlUxUgnXIU2,Told You,https://open.spotify.com/track/4UHPdV0a90USlUxUgnXIU2,,"Kiko Franco, Moser, Dyve",94.0
462,487jKTFqWhs6b0AEUz0WpX,3GpHjXjwvoohxCit270wwR,Aya - THEMBA's Herd Remix,https://open.spotify.com/track/3GpHjXjwvoohxCit270wwR,,"Infinity Ink, THEMBA",55.0
463,487jKTFqWhs6b0AEUz0WpX,7xF4m3N4NhUeLVbMnnwOnk,Losing My Religion,https://open.spotify.com/track/7xF4m3N4NhUeLVbMnnwOnk,,"Samantha Loveridge, Treetalk",69.0
464,487jKTFqWhs6b0AEUz0WpX,47pijfgcSq0ya8SLExKCxa,The Rhythm,https://open.spotify.com/track/47pijfgcSq0ya8SLExKCxa,,THEMBA,34.0
465,487jKTFqWhs6b0AEUz0WpX,3PWTpVxiU1LXtpzUhSsAKJ,Ohiboki,https://open.spotify.com/track/3PWTpVxiU1LXtpzUhSsAKJ,,"Ankhoï, Rita Kassid",36.0
466,487jKTFqWhs6b0AEUz0WpX,0yOysdr7tsFmofKvZJtDZD,Up Down,https://open.spotify.com/track/0yOysdr7tsFmofKvZJtDZD,,"PAGEZ, Bun Xapa, C-Mart",7.0
467,487jKTFqWhs6b0AEUz0WpX,54PCyKj5lICOgjk5WaC0li,Remember Me,https://open.spotify.com/track/54PCyKj5lICOgjk5WaC0li,,"BLOND:ISH, KeeQ, Tamara Blessa",38.0
468,487jKTFqWhs6b0AEUz0WpX,4BGbzOXgQqfhHUeqSJ1x9E,Somebody’s Watching Me,https://open.spotify.com/track/4BGbzOXgQqfhHUeqSJ1x9E,,"ItsArius, Lynnic, Dinia",99.0
469,487jKTFqWhs6b0AEUz0WpX,1jAx40KV2Azdq3ACzqWEmt,Mano Mano - Notre Dame Remix,https://open.spotify.com/track/1jAx40KV2Azdq3ACzqWEmt,,"Thee Suka, Notre Dame",69.0
470,487jKTFqWhs6b0AEUz0WpX,4DndSKZKWXbbBxi5lO4QUP,El Sueno,https://open.spotify.com/track/4DndSKZKWXbbBxi5lO4QUP,,"HUGEL, Cumbiafrica",202.0
471,487jKTFqWhs6b0AEUz0WpX,1dIgMBhevUWAxpJr5WRUh3,Skin,https://open.spotify.com/track/1dIgMBhevUWAxpJr5WRUh3,,"EMOTIONAL, Eleonora",121.0
472,487jKTFqWhs6b0AEUz0WpX,0ygBH3av9v8hPFPdfdIpgu,San Juan - Band&Dos Remix,https://open.spotify.com/track/0ygBH3av9v8hPFPdfdIpgu,,"Calussa, Sebastian Rivero, Band&dos",41.0
